industry2_name,industry2_code,Unnamed: 0,symbol,net_profit_cagr,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares
白色家电,S3301,32,SH600336,75.35838298260653,0.5986,11,-1.04,False,0.01,1.9665,783851569,5.7,1.74,995.719,-42.71,4467953943,4550100633,2.105,100,14.45113781433617,25.95,-0.52,21.16991915056721,27795509.0,-0.06,978019200000,43293.0,4857400.0,0.87,1.966,27849.0,0.62,60.44,澳柯玛,14.459,798263269
白色家电,S3301,33,SZ003023,6.367256977482749,2.1585,11,-1.09,False,0.01,1.9869,20300000,30.96,7.96,9.814,-17.57,628488000,2508750720,1.292,100,,9.4,-0.13,14.59657526718043,52970206.44,-0.34,1607616000000,-5664441.0,1672206.0,2.98,1.937,2832.0,8.24,43.99,彩虹集团,20.103,81032000
白色家电,S3301,34,SZ002035,0.202417068964821,1.3238,11,-1.24,False,0.01,2.0086,783551124,7.19,1.51,73.6049,-16.85,5633732582,6249766030,2.086,100,14.04886406690549,1350.47,0.0,2.871241025865689,43419394.54,-0.09,1093968000000,-4884359.0,6017186.0,0.77,1.928,55983.0,0.77,6.75,华帝股份,14.239,869230324
白色家电,S3301,35,SH603677,9.846103650968852,1.2171,11,-1.24,False,0.01,2.2243,192136910,11.14,2.57,8.3318,-0.9500000000000001,2140405177,2140405177,2.693,100,6.107896731378845,-4.41,0.09,23.92800704214564,6857378.0,-0.14,1486310400000,-812298.0,610784.0,0.67,2.18,3291.0,0.32,44.01,奇精机械,32.698,192136910
白色家电,S3301,36,SZ000404,11.04836316281284,0.2294,11,-1.27,False,0.01,0.8297,694622798,3.88,1.27,5.4575,-21.52,2695136456,2700464399,2.577,100,3.508108428475129,103.45,0.26,24.08163212860859,17516448.35,-0.05,835113600000,-3162586.0,4503405.0,0.79,0.812,16179.0,0.65,57.35,长虹华意,23.519,695995979
白色家电,S3301,37,SZ002032,22.08700076222083,2.5963,11,-1.36,False,0.01,8.0132,608159307,64.05,1.68,20.5179,-16.44,38952603613,52320693937,2.014,100,28.21127033833555,4392.85,-0.08,14.32257822213665,90435374.73,-0.88,1092672000000,-2524292.0,1405442.0,0.63,6.939,140078.0,0.23,-8.27,苏泊尔,25.593,816872661
白色家电,S3301,38,SH601956,,0.7049000000000001,11,-1.5,False,0.01,2.4168,207000000,7.89,2.75,5.241,-19.83,1633230000,4034314800,1.267,100,,-29.83,-0.38,,70647613.0,-0.12,1608825600000,-3058697.0,8833962.0,0.92,2.348,2713.0,4.27,37.15,东贝集团,29.583,511320000
白色家电,S3301,39,SZ002959,26.24758707202364,2.7172,11,-1.64,False,0.01,5.2915,76221075,66.48,1.51,10.4665,-40.35,5067177066,10400397120,1.805,100,21.66469892655791,115.53,-0.08,30.05075531245687,48693245.4,-1.11,1566489600000,-2737097.0,730810.0,0.64,5.029,73529.0,0.96,44.0,小熊电器,25.066,156444000
白色家电,S3301,40,SH605336,43.21363737486765,4.6544,11,-1.7,False,0.01,2.231,35200000,26.56,2.59,14.2225,-4.97,934912000,3772184000,1.549,100,17.3370809408229,-7.55,-0.04,44.00171569943858,25331468.0,-0.46,1603036800000,-1501405.0,952082.0,1.12,2.158,4609.0,2.7,44.01,帅丰电器,17.679,142025000
白色家电,S3301,41,SZ002242,15.18842087499057,2.1044,11,-1.8,False,0.01,5.1488,764360500,32.27,3.26,14.6813,0.72,24665913335,24756543630,3.099,100,23.24506158046863,245.54,0.0,21.87890859495738,63743761.05,-0.59,1211904000000,-3931881.0,1963138.0,0.6000000000000001,5.545,107909.0,0.26,104.13,九阳股份,25.435,767169000
白色家电,S3301,42,SZ002668,-26.20069983496289,0.6357,11,-1.81,False,0.01,2.66,829624919,5.43,2.17,3.1145,37.12,4504863310,5886725054,0.0,100,-21.40866032392271,76.56,-0.18,21.92202788083117,57013904.38,-0.1,1334505600000,-3247068.0,10413350.0,0.66,2.662,39174.0,1.26,23.18,奥马电器,,1084111428
白色家电,S3301,43,SZ002676,412.896524697334,1.5543,11,-1.87,False,0.01,2.7604,719964834,4.2,4.91,116.5369,27.27,3023852303,3024000000,0.0,100,4.725129875571517,31.2,0.0,22.09262806023433,72457209.0,-0.08,1337875200000,-1398264.0,16911985.0,0.53,2.763,11963.0,2.35,-2.72,顺威股份,59.767,720000000
白色家电,S3301,44,SH603366,,0.9642000000000001,11,-1.92,False,0.01,1.1393,800000000,4.59,2.14,9.8766,-9.2,3672000000,3672000000,2.723,100,5.574039678847047,-45.88,0.22,21.23080929288794,32528473.0,-0.09,1337529600000,570860.0,7041300.0,0.5700000000000001,1.106,26450.0,0.88,-6.7,日出东方,20.329,800000000
白色家电,S3301,45,SH600854,,5.1351,11,-1.99,False,0.01,0.8705,519458538,3.45,1.99,15.771,-7.76,1792131956,1792131956,1.101,100,2.444314225688108,64.27,-0.29,14.64143543230345,8011871.0,-0.07,767203200000,-1172212.0,2304200.0,1.13,0.863,,0.44,40.62,春兰股份,35.79,519458538
白色家电,S3301,46,SZ000521,-64.84993446635855,0.2061,11,-2.02,False,0.01,0.7397,872528625,3.4,2.31,2.4691,-43.14,2966597325,3551632795,1.471,100,3.959609786717063,29.08,0.0,16.781029671884,48109836.8,-0.07,750873600000,-4715288.0,14079382.0,1.04,0.731,22050.0,1.61,138.54,长虹美菱,18.718,1044597881
白色家电,S3301,47,SZ002705,44.92274962499145,1.5052,11,-2.05,False,0.01,3.8067,796115290,26.3,3.28,9.5931,-36.41,20937832127,21742940614,2.281,100,21.90366108243586,312.78,-0.11,36.85743916609594,253974694.01,-0.55,1390233600000,18147534.0,9551320.0,1.46,3.502,36579.0,1.2,45.24,新宝股份,18.675,826727780
白色家电,S3301,48,SZ300247,,4.7897,11,-2.12,False,0.01,3.1886,803027813,3.23,2.42,31.7343,20.52,2593779836,2597050211,0.0,100,-5.030651981966925,-27.19,-0.31,-15.51988542784537,45382460.0,-0.07,1311868800000,-751208.0,13907300.0,0.76,3.198,23958.0,1.73,64.69,融捷健康,,804040313
白色家电,S3301,49,SZ002677,92.41329295969261,5.9111,11,-2.21,False,0.01,8.4938,415037022,18.55,3.48,15.6256,19.85,7698936758,11984258052,3.235,100,37.38704660997514,571.96,0.16,60.8540034369987,84230652.46,-0.42,1337875200000,-10337440.0,4524994.0,0.93,6.673,217170.0,1.09,16.88,浙江美大,19.213,646051647
白色家电,S3301,50,SZ300824,25.03803042840431,7.0715,11,-2.25,False,0.01,8.4838,96147250,24.78,4.65,57.1972,-10.38,2382528855,5387172000,1.816,100,20.78751854900228,255.33,0.24,21.05265304949195,52264409.01,-0.5700000000000001,1592496000000,-2682892.0,2085700.0,0.72,7.817,12237.0,2.17,43.99,北鼎股份,50.174,217400000
白色家电,S3301,51,SZ002473,,336.8281,11,-2.33,False,0.01,,160000000,7.13,4.11,59.0394,16.12,1140800000,1140800000,0.0,100,-233.0948263487901,-69.15,1.28,,5919005.4,-0.17,1284048000000,-713903.0,831311.0,0.9400000000000001,,9367.0,0.52,185.06,*ST圣莱,,160000000
白色家电,S3301,52,SH600690,50.13811024236643,1.0992,11,-2.34,False,0.01,3.2694,6308552654,25.86,3.63,9.2691,-11.47,163139171632,243314904923,1.406,100,17.56580585727801,8026.96,0.04,13.08851287382939,1202949264.0,-0.62,753638400000,-94080313.0,46501487.0,1.15,3.249,307504.0,0.74,73.31,海尔智家,22.404,9408929038
白色家电,S3301,53,SZ002860,30.41412515398989,2.9256,11,-2.35,False,0.01,3.2575,141124932,16.19,3.38,109.0672,9.87,2284812649,3231887142,0.926,100,12.89066605225653,63.18,-0.12,67.39903005434313,39062704.3,-0.39,1491926400000,-2120659.0,2383670.0,0.68,3.162,6090.0,1.69,44.02,星帅尔,24.462,199622430
白色家电,S3301,54,SZ000333,21.85210356786864,1.6227,11,-2.39,False,0.01,4.4342,6883999669,71.46,3.5,16.5438,-25.93,491930616347,503633749103,2.239,100,25.83958766142954,734.82,-0.08,15.78932761881242,2518377824.45,-1.75,1379433600000,26384288.0,34979911.0,0.9400000000000001,4.284,705032.0,0.51,-5.21,美的集团,17.438,7047771468
白色家电,S3301,55,SZ300403,46.86086811589067,3.8554,11,-2.65,False,0.01,2.6335,380942196,6.6,2.8,18.6441,5.58,2514218494,3979800000,1.667,100,17.31992096134895,54.61,-0.3,21.23140839427426,65387263.5,-0.18,1414598400000,-1570888.0,9798510.0,0.6000000000000001,2.519,13577.0,2.57,43.99,汉宇集团,15.869,603000000
白色家电,S3301,56,SZ000921,79.03565726075618,0.361,11,-2.75,False,0.01,1.9782,902118590,14.5,3.55,3.3724,0.62,13080719555,19759517865,2.393,100,18.70941267257869,-1.47,-0.21,35.14021860639394,74967938.95,-0.41,931795200000,-756722.0,5104214.0,1.14,1.978,34526.0,0.5700000000000001,100.4,海信家电,11.269,1362725370
白色家电,S3301,57,SZ000651,23.20371392770151,1.6811,11,-2.83,False,0.01,2.7258,5968434103,51.17,3.27,11.5092,-17.39,305404773051,307824949027,7.817,100,21.30397833640947,47104.8,0.02,10.96596688654421,2451681417.48,-1.49,848246400000,-65863190.0,47667186.0,0.7000000000000001,2.726,1260684.0,0.8,1900.0,格力电器,12.794,6015730878
白色家电,S3301,58,SZ301008,89.62147622051498,4.9995,11,-2.89,False,0.01,3.4274,16666667,48.77,2.95,53.6288,29.71,812833350,3251333350,,100,,-38.27,-0.1,39.97041673092762,76130396.35,-1.45,1623340800000,-2033709.0,1544349.0,0.76,3.427,1309.0,9.27,93.27,宏昌科技,35.124,66666667
白色家电,S3301,59,SZ300217,,1.614,11,-3.31,False,0.01,1.9957,879158247,3.21,3.61,,-12.36,2822097973,4087914796,0.467,100,4.414314125929343,-88.93,-0.31,11.08294212718866,120379522.0,-0.11,1305648000000,-8570909.0,37146540.0,0.66,1.981,13240.0,4.23,17.12,东方电热,46.896,1273493706
白色家电,S3301,60,SZ300160,,3.6666,11,-4.91,False,0.01,4.7747,593134050,7.94,5.75,29.9285,-2.22,4709484357,4910909239,0.0,100,10.3543002686334,69.4,0.76,3.170724419604997,696896109.97,-0.41,1294848000000,-26330708.0,88137125.0,0.99,4.783,26382.0,14.86,-4.06,秀强股份,45.8,618502423
白色家电,S3301,61,SZ002260,-65.68194550706852,2.867955185230832,11,,False,0.01,2.25,265200000,3.15,,,,835380000,1754298000,0.0,100,-4.921493877788994,-19.16,,31.03619643451496,,,1216137600000,,,,2.25,25955.0,,82.58,*ST德奥,,556920000
包装印刷,S3602,0,SZ002846,24.00098867587137,1.8792,11,6.12,False,0.01,3.7274,222698948,9.02,11.29,14.3006,5.93,2008744511,2871720383,1.039,100,10.08957755490614,137.83,0.11,47.45097581451303,121257865.24,0.52,1486396800000,-1407739.0,13895362.0,1.45,3.727,9355.0,6.24,44.06,英联股份,36.746,318372548
包装印刷,S3602,1,SH603022,32.21006909151151,3.718,11,2.33,False,0.01,3.8885,200000000,13.19,5.2,61.1255,6.11,2638000000,2638000000,0.0,100,5.776264925051835,62.49,0.08,7.478300287034756,21422155.0,0.3,1431878400000,1274351.0,1623100.0,0.89,3.891,17907.0,0.81,44.03,新通联,69.233,200000000
包装印刷,S3602,2,SH603429,67.14645291991627,24.0459,11,1.63,False,0.01,10.4693,372566957,33.08,4.42,53.814,11.65,12324514938,12578304698,0.302,100,8.16296055529472,696.28,-0.6000000000000001,19.89951872820848,114775510.0,0.53,1485187200000,-3792682.0,3521102.0,1.84,10.147,29848.0,0.9500000000000001,44.0,集友股份,126.994,380238957
包装印刷,S3602,3,SH600836,,3.91736270258937,11,1.46,False,0.01,4.052,662753072,6.24,4.23,16.0716585813096,26.83,4135579169,4135579169,0.0,100,1.082686353313174,610.46,0.0,-33.47696219646454,148692042.0,0.09,762019200000,2309431.0,24121328.0,0.87,4.052,31580.0,3.64,214.5,上海易连,378.078,662753072
包装印刷,S3602,4,SZ002752,26.89671861533929,1.5549,11,0.9,False,0.01,2.0744,831723418,5.58,1.27,14.1678,-13.87,4641016672,5451205051,0.179,100,2.340454413412816,46.88,0.54,51.74084269958392,9739538.7,0.05,1429632000000,392128.0,1757265.0,0.6900000000000001,2.067,11113.0,0.21,44.08,昇兴股份,103.937,976918468
包装印刷,S3602,5,SZ000812,-13.27205228331495,2.7116,11,0.5700000000000001,False,0.01,1.6613,767858107,3.5,3.16,22.8848,-3.31,2687503375,2690424149,0.0,100,1.554822009493375,27.95,1.16,9.265276393961951,41761277.98,0.02,898531200000,-6443661.0,12166765.0,1.36,1.659,19966.0,1.58,0.0,陕西金叶,115.087,768692614
包装印刷,S3602,6,SZ002191,9.991884654959549,3.519,11,0.56,False,0.01,2.2308,1443100971,10.76,2.24,14.6039,20.31,15527766448,15762006042,3.253,100,11.70497439853076,140.17,0.0,17.83683687081834,143893591.12,0.06,1196784000000,1970856.0,13386179.0,0.77,2.081,49559.0,0.93,73.79,劲嘉股份,18.317,1464870450
包装印刷,S3602,7,SZ002585,91.90677762686643,4.0817,11,-0.21,False,0.01,2.652,879795329,18.94,4.43,18.6378,90.57,16663323531,21899906930,1.056,100,11.21201820300917,54.07,0.11,19.81981316970744,517188505.92,-0.04,1306944000000,-7048695.0,27629873.0,0.97,2.58,44508.0,3.14,-11.45,双星新材,24.088,1156278085
包装印刷,S3602,8,SZ002117,-9.034742770459925,3.8572,11,-0.23,False,0.01,3.3211,545491146,8.58,2.33,14.0617,3.5,4680314033,4681817892,4.662,100,10.30129156011112,183.78,0.0,-5.01528388931759,45958332.16,-0.02,1172764800000,-332407.0,5332577.0,0.34,2.879,41397.0,0.98,64.2,东港股份,27.511,545666421
包装印刷,S3602,9,SH603687,44.06505327452748,2.2031,11,-0.25,False,0.01,1.9036,141815647,7.87,1.65,12.3755,-12.91,1116089142,3233455191,0.864,100,17.27269774803189,-9.88,0.0,15.61848221532716,8928323.0,-0.02,1564070400000,186928.0,1128840.0,0.96,1.874,3739.0,0.8,43.95,大胜达,11.46,410858347
包装印刷,S3602,10,SZ002522,110.7186883401653,3.5633,11,-0.32,False,0.01,2.9719,855905370,6.2,4.34,14.5781,-2.22,5306613294,5615832199,1.29,100,9.911287705099566,54.64,-0.16,27.47166806401102,67426027.79,-0.02,1291910400000,1820905.0,10695904.0,0.88,2.857,16571.0,1.25,27.67,浙江众成,29.791,905779387
包装印刷,S3602,11,SZ002014,18.45880928756549,1.5193,11,-0.46,False,0.01,2.8679,501422662,8.66,0.8,9.499,-7.13,4342320253,4451384830,5.774,100,17.89153586009076,517.51,0.0,16.94685292463578,6618925.67,-0.04,1089216000000,-897027.0,764646.0,0.62,2.46,24361.0,0.15,51.68,永新股份,14.146,514016724
包装印刷,S3602,12,SZ000695,,2.2135,11,-0.5,False,0.01,3.7538,221721339,5.99,1.5,,-15.63,1328110821,1330663759,0.0,100,-4.15311870537594,17.34,-0.17,8.021144455831797,7776778.0,-0.03,856195200000,83103.0,1295700.0,0.61,3.744,6429.0,0.58,0.0,滨海能源,,222147539
包装印刷,S3602,13,SZ002228,27.40886167615331,0.336,11,-0.53,False,0.01,1.3398,1234565652,3.75,0.8,17.9707,-10.93,4629621195,4644860895,2.667,100,9.556780160083992,124.56,0.0,24.19843189002,16016478.0,-0.02,1210176000000,-795978.0,4262360.0,0.75,1.339,17541.0,0.35,67.49,合兴包装,14.773,1238629572
包装印刷,S3602,14,SH601515,-0.869989075685873,2.8045,11,-0.6000000000000001,False,0.01,2.1052,1334409623,6.64,2.84,7.2796,23.4,8860479897,8860479897,4.518,100,13.67688082450321,45.17,0.0,0.547742448990007,66507595.0,-0.04,1329321600000,-2880286.0,10015792.0,0.73,1.925,22217.0,0.75,20.98,东风股份,14.559,1334409623
包装印刷,S3602,15,SZ002229,,5.4423,11,-0.65,False,0.01,1.8012,498254608,6.11,1.46,28.9547,-4.38,3044335655,3044883447,0.0,100,3.248589602993143,40.81,0.16,12.25642309099761,13772899.5,-0.04,1210176000000,-1568542.0,2247350.0,0.75,1.802,38382.0,0.45,67.44,鸿博股份,56.294,498344263
包装印刷,S3602,16,SZ002787,6.913020534595304,0.8852000000000001,11,-0.87,False,0.01,1.2141,192099368,5.68,1.92,,-8.49,1091124410,1794738795,0.88,100,3.086350474312477,-15.28,0.0,38.14709184378977,10370635.4,-0.05,1451491200000,-1180685.0,1824130.0,0.91,1.201,53800.0,0.9500000000000001,43.98,华源控股,37.298,315975140
包装印刷,S3602,17,SZ000659,,3.1783,11,-0.91,False,0.01,7.5976,1285702520,3.26,1.52,15.9268,-3.26,4191390215,4191390215,0.0,100,-24.1373458534251,205.62,0.0,-1.348567911741294,20453122.0,-0.03,849542400000,909590.0,6273992.0,0.58,7.581,15404.0,0.49,1009.62,珠海中富,,1285702520
包装印刷,S3602,18,SH600076,-19.25077974516193,4.5065,11,-0.93,False,0.01,1.176,1034264129,4.24,9.58,,16.8,4385279907,5700863876,0.0,100,-2.044514054849195,-31.75,-0.7000000000000001,3.428934919026871,184977951.0,-0.04,864576000000,-22654532.0,42298595.0,1.11,1.175,32925.0,4.09,0.0,康欣新材,,1344543367
包装印刷,S3602,19,SZ002701,176.3670459207951,1.0608,11,-0.96,False,0.01,1.8854,2415393504,5.16,2.3,7.8271,5.28,12463430481,12474854081,2.982,100,15.12159142075923,108.0,0.0,28.434324047985,87178862.4,-0.05,1349884800000,-3129704.0,16797604.0,1.1,1.856,44969.0,0.7000000000000001,10.46,奥瑞金,13.007,2417607380
包装印刷,S3602,20,SZ002969,,1.9048,11,-1.02,False,0.01,2.1864,444176962,4.87,1.83,9.9862,-13.95,2163141805,4676824315,0.205,100,4.905240641905369,11.17,0.0,20.59370293182945,8795957.16,-0.05,1575216000000,-657842.0,1800882.0,0.86,2.174,3969.0,0.41,43.87,嘉美包装,45.304,960333535
包装印刷,S3602,21,SH603499,-37.55483217789777,2.8378,11,-1.04,False,0.01,2.7093,201089029,7.63,1.3,22.6112,-5.45,1534309291,1535460811,0.0,100,1.073370213703497,37.46,0.0,37.02269607415391,3927469.0,-0.08,1508083200000,-214965.0,512240.0,0.9,2.706,5001.0,0.25,44.05,翔港科技,239.846,201239949
包装印刷,S3602,22,SZ002803,48.35745303397137,2.362,11,-1.09,False,0.01,5.985,273041331,30.83,11.84,18.0535,-4.37,8417864235,11666358349,0.324,100,34.97608568257336,1102.46,-0.16,52.22232127899229,1407962273.47,-0.34,1468252800000,-337009135.36,42236303.0,3.93,6.37,30238.0,15.47,43.96,吉宏股份,20.222,378409288
包装印刷,S3602,23,SZ002303,-25.07025047705358,1.4708,11,-1.13,False,0.01,1.1424,919908898,3.5,1.41,39.3823,-9.66,3219681143,5359632898,3.429,100,3.73488571596205,-7.26,0.29,16.22266305526112,17111092.0,-0.04,1257177600000,-3972521.0,4878300.0,0.8,1.101,29607.0,0.53,39.12,美盈森,28.49,1531323685
包装印刷,S3602,24,SZ002565,,2.3308,11,-1.26,False,0.01,2.1312,1055396598,3.92,1.26,15.2684,-7.55,4137154664,4155815134,0.0,100,0.8715511009100071,5.46,0.0,9.708161888198607,15845101.58,-0.05,1300377600000,-1406723.0,4017606.0,0.79,2.13,32635.0,0.38,-2.53,顺灏股份,245.518,1060156922
包装印刷,S3602,25,SZ002599,36.04071902601187,0.9075000000000001,11,-1.29,False,0.01,1.4383,400326424,3.83,2.84,7.208,-2.05,1533250204,2085541597,0.0,100,-19.27160834254327,-18.68,0.52,23.76747090490008,20533272.0,-0.05,1310659200000,-5728219.0,5362100.0,1.95,1.538,8160.0,1.34,66.7,盛通股份,,544527832
包装印刷,S3602,26,SH601968,185.8256273931006,1.6447,11,-1.4,False,0.01,3.0455,837523300,9.17,2.9,16.567,14.21,7680088661,10387844225,0.774,100,7.809178227976308,112.88,-0.22,21.37546184016104,37755282.0,-0.13,1433952000000,2604216.0,4075153.0,0.49,2.977,21494.0,0.49,44.16,宝钢包装,45.78,1132807440
包装印刷,S3602,27,SZ300883,-6.982175137065239,5.7253,11,-1.46,False,0.01,3.0483,86500000,12.16,1.78,81.5892,-18.39,1051840000,4207360000,0.082,100,,-62.0,0.08,-1.630114910012159,24722890.71,-0.18,1599667200000,-852663.0,2020011.0,0.66,3.048,3072.0,2.34,384.27,龙利得,63.404,346000000
包装印刷,S3602,28,SZ003003,-0.247794088634845,2.3216,11,-1.51,False,0.01,2.1008,44200000,14.38,1.71,80.1448,-2.42,635596000,2541233600,1.043,100,,15.41,-0.07,12.25149100143808,15274191.0,-0.22,1600617600000,-1154019.0,1056300.0,0.64,2.057,3797.0,2.39,44.04,天元股份,41.121,176720000
包装印刷,S3602,29,SZ002831,11.52579351891716,2.2137,11,-1.55,False,0.01,3.2995,526581392,29.82,2.91,39.4692,-1.65,15702657109,27947402048,0.9390000000000001,100,15.07457443936197,56.58,0.03,26.07943961277073,50704874.06,-0.47,1481817600000,1406314.0,1701732.0,0.65,3.2,13705.0,0.32,44.0,裕同科技,24.42,937203288
包装印刷,S3602,30,SH603607,9.569379576457626,3.4095,11,-1.64,False,0.01,2.9043,178516800,14.39,1.78,20.7289,-1.28,2568856752,2568856752,1.737,100,12.51351964108201,28.79,-0.14,19.88578767730975,17775085.0,-0.24,1508860800000,-2070884.0,1225044.0,0.58,2.767,6645.0,0.6900000000000001,44.02,京华激光,22.98,178516800
包装印刷,S3602,31,SZ300849,-26.18946136777576,8.5503,11,-1.72,False,0.01,3.2695,37497000,14.83,5.1,44.1848,-7.83,556080510,2224500000,1.124,100,5.432671180882192,33.83,-0.34,-10.10154267146497,37235220.27,-0.26,1594310400000,-585785.0,2461871.0,0.56,3.155,2506.0,6.57,44.03,锦盛新材,75.247,150000000
包装印刷,S3602,32,SZ300955,100.5215220203983,4.8424,11,-1.73,False,0.01,5.9699,23878829,52.3,3.51,54.9021,218.89,1248862757,5271840000,0.784,100,,-12.14,-0.3,37.29181480664578,105064022.9,-0.92,1616515200000,3966503.0,1985256.0,0.8200000000000001,5.703,3578.0,8.31,323.47,嘉亨家化,48.546,100800000
包装印刷,S3602,33,SZ002735,46.86431009160405,2.3106,11,-1.75,False,0.01,4.8936,92530390,25.2,3.2,76.286,-30.56,2331765828,3842755308,0.516,100,12.76564707968242,294.12,-0.32,36.67937427960754,46620966.8,-0.45,1417536000000,-820674.0,1847090.0,1.1,4.893,10484.0,2.0,43.99,王子新材,41.562,152490290
包装印刷,S3602,34,SZ002799,76.69686950461663,1.611,11,-1.96,False,0.01,4.984,251995800,13.49,2.33,,-9.67,3399423342,3399480000,0.424,100,16.9139159721989,228.22,0.0,72.93735064630029,20243180.68,-0.27,1465315200000,-793647.0,1490918.0,0.89,4.888,32033.0,0.59,43.98,环球印务,30.431,252000000
包装印刷,S3602,35,SZ002243,21.63464247183586,4.9946,11,-1.98,False,0.01,1.9676,548410794,9.41,3.13,,-13.49,5160545572,11391785701,0.85,100,10.93698419268654,35.22,0.0,7.742068919369371,54518188.81,-0.19,1211904000000,-2208160.0,5774843.0,1.08,1.936,23379.0,1.05,46.53,力合科创,19.302,1210604219
包装印刷,S3602,36,SZ003018,40.71418651749863,5.192,11,-2.14,False,0.01,2.4477,65000000,11.42,2.14,23.5346,-5.53,742300000,2969200000,3.327,100,,9.9,0.09,13.94214744414992,17198607.87,-0.25,1604592000000,-1630919.0,1498137.0,0.99,2.261,3348.0,2.3,44.01,金富科技,29.04,260000000
包装印刷,S3602,37,SH600210,56.17006199267793,0.8273,11,-2.24,False,0.01,1.3419,1516736158,4.81,2.85,6.2852,10.57,7295500920,7295500920,5.198,100,12.48771619449164,136.35,0.21,4.34192708216532,57641101.0,-0.11,935424000000,-11051196.0,11899422.0,1.31,1.344,27483.0,0.78,88.01,紫江企业,11.282,1516736158
